,name,address1,address2,address3,city,state,zip_code,latitude,longitude,review_count,rating,price
714,Osaka Sushi Express & Fresh Fruit Smoothies,400 S Michigan Ave,,,Chicago,IL,60605,41.876943,-87.624532,435,4.0,$
715,La Fournette,1547 N Wells St,,,Chicago,IL,60610,41.9104983,-87.6345168,434,4.5,$
716,Cocina TARASCAS Mexican Restaurant,2585 N Clark St,,,Chicago,IL,60614,41.9299507,-87.6430564,434,3.5,$$
717,Canton Regio,1510 W 18th St,,,Chicago,IL,60608,41.858017,-87.6642617,433,4.0,$$
718,Nookies Tree Restaurant,3334 N Halsted St,,,Chicago,IL,60657,41.94277,-87.6495009,433,4.0,$$
719,Lotus Cafe & Bánh Mì Sandwiches,719 W Maxwell St,,,Chicago,IL,60607,41.86457,-87.64583,433,4.5,$
720,P.F. Chang's,530 N Wabash Ave,,,Chicago,IL,60611,41.8919052750496,-87.6269987225533,432,3.0,$$
721,Formento's,925 W Randolph St,,,Chicago,IL,60607,41.88404,-87.65081,432,4.0,$$$
722,Lao Sze Chuan - Uptown,4832 N Broadway St,,,Chicago,IL,60640,41.970021,-87.659915,432,3.5,$$
723,Jubilee Juice & Grill,140 N Halsted St,,,Chicago,IL,60661,41.8840615,-87.6475148,432,4.0,$$
724,Chant,1509 E 53rd St,,,Chicago,IL,60615,41.7994154258194,-87.588751312442,432,3.5,$$
725,Hannah's Bretzel,180 W Washington St,,,Chicago,IL,60602,41.8833289982143,-87.6334990814033,431,4.0,$$
726,Taxim,1558 N Milwaukee Ave,,,Chicago,IL,60622,41.9098026,-87.6767066,430,4.0,$$$
727,Café Orchid,1746 W Addison St,,,Chicago,IL,60613,41.9470849,-87.6731266,430,4.0,$$
728,Dave & Buster's,1030 N Clark St,,,Chicago,IL,60610,41.90134,-87.6318,429,2.5,$$
729,Naansense,171 N Wells St,,,Chicago,IL,60606,41.8852573615387,-87.6336954232788,429,4.0,$
730,Quesadilla La Reyna del Sur,2335 N Western Ave,,,Chicago,IL,60647,41.92306,-87.686855,428,4.0,$
731,Jai-Yen,3736 N Broadway St,,,Chicago,IL,60613,41.9501546409325,-87.649023475927,427,3.5,$$
732,Rise Sushi & Sake Lounge,3401 N Southport Ave,,,Chicago,IL,60657,41.943632,-87.663533,427,3.5,$$
733,Lawrence's Fish & Shrimp,2120 S Canal St,,,Chicago,IL,60616,41.8539559,-87.6388946,426,3.5,$$
734,Benchmark,1510 N Wells St,,,Chicago,IL,60610,41.9094721959951,-87.6348476735419,426,3.5,$$
735,Potsticker House,3139 S Halsted St,,,Chicago,IL,60608,41.836894,-87.645896,426,3.5,$$
736,Furama Restaurant,4936 N Broadway St,,,Chicago,IL,60640,41.9719356,-87.6599421,424,3.5,$$
737,Hema's Kitchen,2439 W Devon Ave,,,Chicago,IL,60659,41.99744,-87.69154,423,3.0,$$
738,Northside Bar & Grill,1635 N Damen Ave,,,Chicago,IL,60647,41.9115333557129,-87.6771469116211,423,3.0,$$
739,Drew's on Halsted,3201 N Halsted St,,,Chicago,IL,60657,41.9403396556238,-87.6491832733154,422,4.0,$$
740,Shokran Moroccan Restaurant,4027 W Irving Park,,,Chicago,IL,60641,41.953504,-87.728805,422,4.5,$$
741,Podhalanka,1549 W Division St,,,Chicago,IL,60642,41.9031971642231,-87.6670556213551,422,4.0,$$
742,Pannenkoeken Cafe,4757 N Western Ave,,,Chicago,IL,60625,41.9682370444073,-87.6886891946197,421,4.0,$$
743,The VIG Chicago,1527 N Wells St,,,Chicago,IL,60610,41.9099251,-87.6345035,421,4.0,$$
744,Maria's Mexican Restaurant,9440 W Foster Ave,,,Chicago,IL,60656,41.9734065,-87.8630522,420,3.5,$$
745,Mortar & Pestle,3108 N Broadway St,,,Chicago,IL,60657,41.93806,-87.64464,419,4.0,$$
746,Green Door Tavern,678 N Orleans St,,,Chicago,IL,60654,41.8946215100706,-87.6373652708838,419,4.0,$$
747,The Capital Grille,5340 N River Rd,,,Rosemont,IL,60018,41.974719796573,-87.8630409334203,418,4.5,$$$$
748,Ja' Grill Hyde Park,1510 E Harper Ct,,,Chicago,IL,60615,41.8004951,-87.588829,418,3.5,$$
749,Cozy Noodles & Rice,1018 Davis St,,,Evanston,IL,60201,42.04682,-87.686033,416,3.5,$
750,Falafel & Grill,1317 N Milwaukee Ave,,,Chicago,IL,60622,41.905891418457,-87.670166015625,415,4.5,$
751,Union Pizzeria-Evanston,1245 Chicago Ave,,,Evanston,IL,60202,42.0409316616987,-87.6803231586021,415,4.0,$$
752,Rollapalooza,3344 N Halsted St,,,Chicago,IL,60657,41.94314,-87.64972,415,4.5,$$
753,Tuscany - Taylor,1014 W Taylor St,,,Chicago,IL,60607,41.869577,-87.651847,415,4.0,$$
754,The Globe Pub,1934 W Irving Park Rd,,,Chicago,IL,60613,41.954487,-87.677776,415,4.0,$$
755,Azteca Grill,3731 N Clark St,,,Chicago,IL,60613,41.949852,-87.658374,415,4.0,$
756,Arturo's Tacos,2001 N Western Ave,,,Chicago,IL,60647,41.91769,-87.68707,414,3.0,$
757,Portillo's Hot Dogs,520 W Taylor St,,,Chicago,IL,60607,41.8703068,-87.6401416,414,3.0,$
758,Ken Kee Restaurant,2129 S China Pl,Ste A,,Chicago,IL,60616,41.8543853759766,-87.6333236694336,413,3.5,$$
759,McCormick & Schmick's Seafood & Steaks,1 E Wacker Dr,,,Chicago,IL,60601,41.8866025,-87.6272253,413,3.0,$$$
760,Siam Noodle and Rice,4142 N Broadway St,,,Chicago,IL,60613,41.958162,-87.65311,413,4.0,$
761,Hollywood Grill,1601 W North Ave,,,Chicago,IL,60622,41.910384224074,-87.6680632177234,413,3.0,$
762,Tecalitlan Restaurant,1814 W Chicago Ave,,,Chicago,IL,60622,41.8962501,-87.672913,413,3.5,$$
763,Sushi Para M,1633 N Milwaukee Ave,,,Chicago,IL,60647,41.91127,-87.6783899,413,3.0,$$
764,The Coffee Studio,5628 N Clark St,,,Chicago,IL,60660,41.984327090113,-87.669086660493,413,4.0,$
765,Mity Nice,835 N Michigan Ave,,,Chicago,IL,60611,41.8981170141684,-87.6232167949677,412,4.0,$$
766,Renaldi's Pizza Pub,2827 N Broadway St,,,Chicago,IL,60657,41.93361,-87.64435,412,3.5,$$
767,Gaylord Fine Indian Cuisine,100 E Walton St,,,Chicago,IL,60611,41.900337,-87.62527,412,3.5,$$
768,Nonnina,340 N Clark St,,,Chicago,IL,60654,41.8883821,-87.6311649,412,4.0,$$
769,Kanela Breakfast Club,1552 N Wells St,,,Chicago,IL,60610,41.9106713827654,-87.6348489492429,411,3.5,$$
770,Kaiser Tiger,1415 W Randolph St,,,Chicago,IL,60607,41.883812,-87.662903,411,3.5,$$
771,The Duck Inn,2701 S Eleanor,,,Chicago,IL,60608,41.8444817593219,-87.6601841065537,410,4.0,$$$
772,Old Town Pour House,1419 N Wells St,,,Chicago,IL,60610,41.908405,-87.634502,410,3.5,$$
773,Palmer Place,56 S La Grange Rd,,,La Grange,IL,60525,41.8134714074131,-87.8698181576125,410,3.0,$$
774,El Habanero,3300 W Fullerton Ave,,,Chicago,IL,60647,41.92496,-87.71099,410,4.5,$
775,Giordano's,1340 S Michigan,,,Chicago,IL,60605,41.8645637950545,-87.6244,409,3.5,$$
776,Bombay Wraps,122 N Wells St,,,Chicago,IL,60606,41.8839797555164,-87.6341509183647,409,4.0,$
777,Zaytune Mediterranean Grill,3129 S Morgan St,,,Chicago,IL,60608,41.8370666503906,-87.6508560180664,409,4.0,$
778,Birrieria Zaragoza,4852 S Pulaski Rd,,,Chicago,IL,60632,41.80447,-87.72385,409,4.5,$$
779,III Forks,180 N Field Blvd,,,Chicago,IL,60601,41.88651,-87.61743,406,3.5,$$$
780,Orso's,1401 N Wells St,,,Chicago,IL,60610,41.90776,-87.63431,406,3.5,$$
781,Daily Bar & Grill,4560 N Lincoln Ave,,,Chicago,IL,60625,41.9647911,-87.6861706,406,3.5,$$
782,Pompei,1531 W Taylor St,,,Chicago,IL,60607,41.8691074404,-87.665519190614,405,3.5,$
783,312 Chicago,136 N LaSalle St,,,Chicago,IL,60602,41.8842056,-87.6325849,405,3.5,$$
784,Poor Phil's Shell Bar,139 S Marion St,,,Oak Park,IL,60302,41.885669708252,-87.8029479980469,405,3.5,$$
785,Cleos,1935 W Chicago Ave,,,Chicago,IL,60622,41.89563,-87.67599,405,4.0,$$
786,The Kerryman,661 N Clark St,,,Chicago,IL,60654,41.8941723460691,-87.631025205607,404,3.5,$$
787,Oasis Cafe,21 N Wabash Ave,,,Chicago,IL,60602,41.882755,-87.6260309,404,4.0,$
788,Kirkwood Bar & Grill,2934 N Sheffield Ave,,,Chicago,IL,60657,41.93548,-87.65431,404,3.5,$$
789,Leña Brava,900-902 W Randolph St,,,Chicago,IL,60607,41.88465,-87.65007,403,4.0,$$$
790,Luke's Lobster Chicago City Hall,134 N LaSalle St,,,Chicago,IL,60602,41.8840133613437,-87.6329983558197,403,4.5,$$
791,The Breakfast Club and Grill,1381 W Hubbard St,,,Chicago,IL,60642,41.8897408,-87.6620571,403,3.5,$$
792,Fireplace Inn,1448 N Wells St,,,Chicago,IL,60610,41.9091339111328,-87.6350021362305,402,3.0,$$
793,Silom 12,1846-48 N Milwaukee Ave,Ste 48,,Chicago,IL,60647,41.91487,-87.68488,402,4.0,$$
794,Chicago's Dog House,816 W Fullerton Ave,,,Chicago,IL,60614,41.9255849,-87.6492199,402,4.0,$
795,Taco Maya,8610 W Golf Rd,,,Niles,IL,60714,42.0546110159362,-87.8407204530186,402,4.0,$
796,L' Patron Tacos,3749 W Fullerton Ave,,,Chicago,IL,60647,41.92424,-87.72135,401,4.0,$$
797,Urban Vegan,1601 W Montrose Ave,,,Chicago,IL,60613,41.9614372155492,-87.669335813659,399,4.0,$$
798,Pearl's Southern Comfort,5352 N Broadway St,,,Chicago,IL,60640,41.9797154720227,-87.660177473124,399,4.0,$$
799,Macku Sushi,2239 N Clybourn Ave,,,Chicago,IL,60614,41.92255,-87.66521,398,4.0,$$$
800,Tufano's Vernon Park  Tap,1073 W Vernon Park Pl,,,Chicago,IL,60607,41.87279,-87.654,398,4.0,$$
801,Dolo Restaurant and Bar,2222 S Archer Ave,,,Chicago,IL,60616,41.85256,-87.63604,397,4.0,$$
802,"Table, Donkey and Stick",2728 W Armitage Ave,,,Chicago,IL,60647,41.91775,-87.695965,396,4.0,$$
803,Joe's On Weed St,940 W Weed St,,,Chicago,IL,60642,41.9098573,-87.6529298,395,3.0,$$
804,Amitabul,6207 N Milwaukee Ave,,,Chicago,IL,60646,41.99416,-87.78439,395,4.5,$$
805,Andy's Jazz Club,11 E Hubbard St,Ste 1,,Chicago,IL,60611,41.88986,-87.62743,395,3.5,$$
806,Maharaja,9765 W Higgins Rd,,,Rosemont,IL,60018,41.9942591,-87.8699678,395,3.5,$$
807,Smylie Brothers Brewing Co,1615 Oak Ave,,,Evanston,IL,60201,42.0476251977623,-87.686629694427,395,3.5,$$
808,Kurah Mediterranean,1355 S Michigan Ave,,,Chicago,IL,60605,41.8641894688991,-87.6238789171966,394,4.0,$$
809,Bulerias Tapas Bar,3656 N Ashland Ave,,,Chicago,IL,60613,41.94865,-87.66928,394,3.5,$$
810,Giordano's,6314 S Cicero Ave,,,Chicago,IL,60638,41.7778719103997,-87.742697722154,393,3.5,$$
811,John Barleycorn,3524 N Clark St,,,Chicago,IL,60657,41.9461133,-87.6558265,393,2.0,$$
812,Sayat Nova,157 E Ohio St,,,Chicago,IL,60611,41.8923110961914,-87.6232223510742,393,3.5,$$
813,Pizza Metro,1707 W Division St,,,Chicago,IL,60622,41.90299,-87.67024,393,3.5,$
814,Heaven on Seven Wabash,111 N Wabash Ave,,,Chicago,IL,60602,41.88347,-87.62575,392,4.0,$$
815,Pizza Art Cafe,4658 N Rockwell St,,,Chicago,IL,60625,41.96651,-87.69399,392,3.5,$$
816,Five Roses Pub,5509 Park Pl,,,Rosemont,IL,60018,41.9790911194543,-87.8680728375038,392,3.0,$$
817,Delia's Kitchen,1034 W Lake St,,,Oak Park,IL,60301,41.8887977515979,-87.8019235576042,391,4.0,$$
818,Tanoshii,5547 N Clark St,,,Chicago,IL,60640,41.9831199645996,-87.6683349609375,391,4.0,$$$
819,Protein Bar,235 S Franklin St,,,Chicago,IL,60606,41.8790123356902,-87.6350229818467,391,4.0,$
820,Enso Sushi & Bar,1613 N Damen Ave,,,Chicago,IL,60647,41.9107586,-87.6773651,390,4.0,$$
821,Portillo's Hot Dogs,8832 W Dempster St,,,Niles,IL,60714,42.040269483884,-87.8463685512543,390,3.5,$
822,Coco Pazzo,300 W Hubbard St,,,Chicago,IL,60654,41.890148203883,-87.6357354950368,390,4.0,$$$
823,Park & Field,3509 Fullerton,,,Chicago,IL,60647,41.92433,-87.71428,390,4.0,$$
824,Bridgeport Coffee,3101 S Morgan St,,,Chicago,IL,60608,41.8378601074219,-87.6508483886719,389,4.0,$
825,Mt. Everest Restaurant,630 Church St,,,Evanston,IL,60201,42.0479784,-87.6802639,389,4.0,$$
826,Rockwell's Neighborhood Grill,4632 N Rockwell St,,,Chicago,IL,60625,41.96587,-87.6939699,389,4.0,$$
827,Old Crow Smokehouse,3506 N Clark St,,,Chicago,IL,60657,41.9458068,-87.6555576,389,3.0,$$
828,County Barbeque,1352 W Taylor St,,,Chicago,IL,60607,41.86958,-87.66115,389,4.0,$$
829,Maggiano's Little Italy,4999 Old Orchard Shopping Ctr,Space #A28,,Skokie,IL,60077,42.057111196051,-87.748595669029,388,3.5,$$
830,Marie's Pizza & Liquors,4127 W Lawrence Ave,,,Chicago,IL,60630,41.96795,-87.73144,388,3.5,$$
831,Fabulous Freddies Italian Eatery,701 W 31st St,,,Chicago,IL,60616,41.8377391351096,-87.6439815149679,388,3.5,$
832,Lalo's Mexican Restaurant,733 W Maxwell St,,,Chicago,IL,60607,41.864566,-87.646444,387,2.5,$$
833,Boba Burger,8530 Waukegan Rd,,,Morton Grove,IL,60053,42.03651,-87.8,387,4.5,$
834,Pueblo Nuevo,4342 N Central Ave,,,Chicago,IL,60634,41.960272,-87.76744,387,4.5,$
835,Aroy Thai Restaurant,4654 N Damen Ave,,,Chicago,IL,60625,41.966782,-87.679292,387,4.0,$$
836,Nando Milano Trattoria,2114 W Division St,,,Chicago,IL,60622,41.90344,-87.68041,387,4.0,$$
837,Federales,180 North Morgan St,,,Chicago,IL,60607,41.8853279685051,-87.6521678392682,387,3.5,$$
838,Ram Restaurant & Brewhouse,9520 Higgins Rd,,,Rosemont,IL,60018,41.9931305883555,-87.8633337489561,387,3.5,$$
839,The Crab Pad,2529 N Milwaukee Ave,,,Chicago,IL,60647,41.92744,-87.70424,386,4.5,$$
840,Penumbra,3309 W Fullerton Ave,,,Chicago,IL,60647,41.92445,-87.710933,386,5.0,$$
841,MAD Social,1140 W. Madison St,,,Chicago,IL,60607,41.88187,-87.65598,386,4.0,$$
842,Ceres Cafe,141 W Jackson Blvd,,,Chicago,IL,60604,41.8780574,-87.6322115,385,4.0,$$
843,Leona's Pizza & Italian Restaurant,6935 N Sheridan Rd,,,Chicago,IL,60626,42.0077681,-87.6612341,385,2.5,$$
844,Scratch Kitchen and Lounge,7445 W Madison St,,,Forest Park,IL,60130,41.8796549,-87.81171,385,4.0,$$
845,Taco In A Bag,4603 N Lincoln Ave,,,Chicago,IL,60625,41.9650957935014,-87.6860730074457,385,4.0,$
846,Oyster Bah,1962 N Halsted,Fl 1,,Chicago,IL,60614,41.91777,-87.64887,384,4.0,$$
847,Cafe Bionda,1924 S State St,,,Chicago,IL,60616,41.8563207,-87.6272949,384,3.5,$$
848,Celeste,111 W Hubbard St,,,Chicago,IL,60654,41.889783,-87.631672,384,3.5,$$
849,Ukai Japanese Restaurant,1059 W Belmont Ave,,,Chicago,IL,60657,41.9396951,-87.6561638,384,4.0,$$
850,Silver Spoon Thai Restaurant,710 N Rush St,,,Chicago,IL,60611,41.8953475952148,-87.6257705688477,383,3.0,$
851,Dublin Bar & Grill,1050 N State St,,,Chicago,IL,60610,41.901926,-87.628158,383,3.5,$$
852,West Town Bakery & Diner,1916 W Chicago Ave,,,Chicago,IL,60622,41.896214,-87.675423,382,3.5,$$
853,Flying Saucer,1123 N California Ave,,,Chicago,IL,60622,41.9017608,-87.6966653,382,3.5,$$
854,Rolls N Bowls,4635 N Lincoln Ave,,,Chicago,IL,60625,41.965995,-87.6866153,382,4.0,$$
855,Forbidden Root,1746 W Chicago Ave,,,Chicago,IL,60622,41.8962684049794,-87.6713814117853,382,4.5,$$
856,New York Bagel & Bialy,4714 W Touhy Ave,,,Lincolnwood,IL,60712,42.0119049,-87.7462107,382,4.5,$
857,Himalayan Restaurant,8265 W Golf Rd,,,Niles,IL,60714,42.052717,-87.833858,380,4.0,$$
858,Cafe Spiaggia,980 N Michigan Ave,Fl 2,,Chicago,IL,60611,41.9007042247792,-87.624384276474,380,4.0,$$$
859,Morton's The Steakhouse,65 E Wacker Pl,,,Chicago,IL,60601,41.8866557925648,-87.625533703067,380,4.0,$$$
860,Gino's East,9501 W Devon Ave,,,Rosemont,IL,60018,41.99538,-87.86328,379,3.5,$$
861,Hai Yen Restaurant,1055 W Argyle St,,,Chicago,IL,60640,41.9731281,-87.6567601,379,4.0,$$
862,Panino's,3704 N Broadway St,,,Chicago,IL,60613,41.949337,-87.649211,379,4.0,$$
863,Andy's Thai Kitchen,946 W Wellington Ave,,,Chicago,IL,60657,41.9363994270676,-87.6534727784813,379,3.5,$$
864,Bar Louie - Printers Row,47 W Polk St,,,Chicago,IL,60605,41.8720534377198,-87.6288966064385,378,3.5,$$
865,Paddy Long's,1028 W Diversey Pkwy,,,Chicago,IL,60614,41.93287,-87.65504,378,4.0,$$
866,Epic Burger,1000 W North Ave,,,Chicago,IL,60642,41.9118366957317,-87.6543775534424,378,3.5,$$
867,Jellyfish,1009 N Rush St,,,Chicago,IL,60611,41.9011306762695,-87.6273345947266,378,3.5,$$$
868,Margaritaville - Chicago,700 E Grand Ave,Ste 118,,Chicago,IL,60611,41.8919832,-87.609144,377,3.0,$$
869,Portillo's Hot Dogs,9400 Skokie Blvd,,,Skokie,IL,60077,42.0519352775614,-87.7473856508731,377,4.0,$
870,Thai Lagoon,2322 W North Ave,,,Chicago,IL,60647,41.9106,-87.68575,377,3.5,$
871,Jess Cafe,5819 W Belmont Ave,,,Chicago,IL,60634,41.93825,-87.77216,377,4.0,$
872,Letizia's Natural Bakery,2144 W Division St,,,Chicago,IL,60622,41.9034199,-87.68154,376,4.0,$
873,Renga Tei,3956 W Touhy Ave,,,Lincolnwood,IL,60712,42.012037849397,-87.728203010743,375,4.0,$$
874,Thai Bowl,1049 W Taylor St,,,Chicago,IL,60607,41.8692207336426,-87.6530456542969,375,3.5,$
875,McGee's,950 W Webster Ave,,,Chicago,IL,60614,41.9218605,-87.6531464,375,3.0,$$
876,Mother Hubbard's,5 W Hubbard St,,,Chicago,IL,60654,41.88984,-87.62835,375,3.0,$$
877,Wasabi Cafe,3908 N Lincoln Ave,,,Chicago,IL,60613,41.9525207,-87.6777953,374,3.5,$$
878,Five Star Bar,1424 W Chicago Ave,,,Chicago,IL,60642,41.896292,-87.663504,374,3.5,$$
879,Hash,1357 N Western Ave,,,Chicago,IL,60622,41.90655,-87.68673,374,4.0,$$
880,Prost,2566 N Lincoln Ave,,,Chicago,IL,60614,41.9284362792969,-87.6533889770508,373,3.5,$$
881,Blue Door Farm Stand,2010 N Halsted St,,,Chicago,IL,60614,41.9185554983396,-87.648811124884,372,4.0,$$
882,Avenue Ale House,825 S Oak Park Ave,,,Oak Park,IL,60304,41.873291015625,-87.7943801879883,372,3.0,$$
883,En Hakkore 2.0,1467 N Milwaukee Ave,,,Chicago,IL,60622,41.90869,-87.6743,372,4.5,$$
884,Blaze Fast-Fire'd Pizza,953 W Belmont Ave,,,Chicago,IL,60657,41.9398510944604,-87.653542868793,371,4.0,$
885,O'Donovan's,2100 W Irving Park Rd,,,Chicago,IL,60618,41.95442,-87.68135,371,3.5,$$
886,Revival Food Hall,125 S Clark St,,,Chicago,IL,60603,41.87979,-87.63051,371,4.0,$$
887,La Cocina Boricua de la Familia Galarza,2420 W Fullerton Ave,,,Chicago,IL,60647,41.9250421952759,-87.6884892983747,370,4.5,$$
888,Leghorn Chicken,959 N Western Ave,,,Chicago,IL,60622,41.89925,-87.6866,370,3.5,$$
889,Sushi Tokoro,4750 N Western Ave,,,Chicago,IL,60625,41.9683599,-87.68925,370,4.0,$$
890,Graziano's,5960 W Touhy Ave,,,Niles,IL,60714,42.01249,-87.77668,369,3.5,$$
891,Cupitol Coffee & Eatery,812 Grove St,,,Evanston,IL,60201,42.0453589918483,-87.6825456588955,369,4.0,$$
892,Revolucion Steakhouse,3443 N Broadway,,,Chicago,IL,60657,41.9446868896484,-87.6453628540039,368,3.5,$$
893,Local Option,1102 W Webster Ave,,,Chicago,IL,60614,41.921953,-87.656166,368,3.5,$$
894,Chick-fil-A,30 E Chicago Ave,,,Chicago,IL,60611,41.896885,-87.627043,368,4.0,$
895,Big Bricks,3832 N Lincoln Ave,,,Chicago,IL,60613,41.95127,-87.67713,367,3.5,$$
896,Ben's Noodles and Rice,1139 W Bryn Mawr Ave,,,Chicago,IL,60660,41.9835028,-87.6593878,367,4.0,$
897,Rainforest Cafe,605 N Clark St,,,Chicago,IL,60654,41.8926799714009,-87.6307685673237,367,2.5,$$
898,Chop Shop,2033 W North Ave,,,Chicago,IL,60647,41.9101308614896,-87.6787804455808,366,3.5,$$
899,Bacino's of Lincoln Park,2204 N Lincoln Ave,,,Chicago,IL,60614,41.9220898692102,-87.6441773455396,366,4.0,$$
900,FatDuck Tavern & Grill,7218 Madison St,,,Forest Park,IL,60130,41.8793287,-87.8056663,366,3.5,$$
901,Community Tavern,4038 N Milwaukee Ave,,,Chicago,IL,60641,41.9540099,-87.74883,366,4.5,$$$
902,Porkchop,1516 E Harper Ct,,,Chicago,IL,60615,41.8002681913942,-87.5887800486931,365,2.5,$$
903,Big Guys Sausage Stand,7021 Roosevelt Rd,,,Berwyn,IL,60402,41.8649275549636,-87.8000421077013,364,4.5,$
904,Moretti's Ristorante & Pizzeria,6727 N Olmsted Ave,,,Chicago,IL,60631,42.0028099,-87.81749,363,3.0,$$
905,Taqueria Traspasada,811 N Ashland Ave,,,Chicago,IL,60622,41.89633,-87.66705,363,4.0,$
906,BIG & little's Restaurant,1310 N Milwaukee Ave,,,Chicago,IL,60622,41.90535,-87.6700199,363,4.0,$
907,Earls Kitchen + Bar,1538 N Clybourn Ave,,,Chicago,IL,60642,41.9086332515198,-87.6474467969988,362,4.0,$$
908,BLVD,817 W Lake St,,,Chicago,IL,60607,41.8854,-87.64823,362,4.0,$$$
909,The Radler,2375 N Milwaukee Ave,,,Chicago,IL,60647,41.9243702937911,-87.6996474284774,362,4.0,$$
910,Sushi Mon,2441 N Clark St,,,Chicago,IL,60614,41.9267026,-87.64097,362,4.0,$$
911,Pot Pan,1362 N Milwaukee Ave,,,Chicago,IL,60642,41.9064909459193,-87.6717038354568,362,3.5,$
912,Beatnik,1604 W Chicago Ave,,,Chicago,IL,60622,41.8962675288597,-87.6676179198911,362,4.0,$$
913,Asian Outpost,1315 S Wabash Ave,,,Chicago,IL,60605,41.865437,-87.6255416320581,362,4.0,$$
914,Soul Vegetarian East,205 E 75th St,,,Chicago,IL,60619,41.7581789,-87.6195628,362,4.0,$$
915,Pub Royale,2049 W Division,,,Chicago,IL,60622,41.90286,-87.67916,361,4.0,$$
916,Frances' Deli,2552 N Clark St,,,Chicago,IL,60614,41.9289801,-87.6426694,361,3.5,$$
917,Daebak Korean BBQ,2017 S Wells St,Fl 2,,Chicago,IL,60616,41.85477,-87.63257,361,4.0,$$
918,Sushi Dokku,823 W Randolph St,,,Chicago,IL,60607,41.8841513653687,-87.6484478840348,361,4.0,$$
919,SP Kebab,6808 N Sheridan Rd,,,Chicago,IL,60626,42.005643,-87.660959,360,4.5,$
920,Breakfast House,1800 W Grand Ave,,,Chicago,IL,60622,41.8909301757812,-87.6721038818359,360,4.5,$$
921,Blaze Fast-Fire'd Pizza,227 East Ontario St,,,Chicago,IL,60611,41.89314,-87.62161,360,4.0,$
922,Stout Barrel House and Pizza,642 N Clark St,,,Chicago,IL,60654,41.8937606811523,-87.6312942504883,359,3.0,$$
923,Old Irving Brewing,4419 W Montrose Ave,,,Chicago,IL,60641,41.9606817809204,-87.7393777788835,359,4.0,$$
924,Pizzeria Serio,1708 W Belmont Ave,,,Chicago,IL,60657,41.9399147033691,-87.6715316772461,359,4.0,$$
925,90 Miles Cuban Cafe,3333 W Touhy Ave,,,Lincolnwood,IL,60712,42.01133,-87.71218,358,3.5,$$
926,Blue Max Coffee,26 Lathrop Ave,,,Forest Park,IL,60130,41.885883985468,-87.8144727948744,358,4.0,$$
927,Las Tablas,4920 W Irving Park Rd,,,Chicago,IL,60641,41.95373,-87.750767,357,3.5,$$
928,Giant,3209 W Armitage Ave,,,Chicago,IL,60647,41.9171,-87.70746,357,4.5,$$$
929,Dimo's Pizza,1615 N Damen Ave,,,Chicago,IL,60647,41.911037,-87.677126,357,4.0,$
930,Kitchen 17,3132 N Broadway St,,,Chicago,IL,60657,41.9387532348521,-87.6448537381136,357,4.0,$$
931,Prairie Moon,1635 Chicago Ave,,,Evanston,IL,60201,42.0473871311662,-87.6788396652074,357,3.5,$$
932,Blue Door Kitchen & Garden,52 W Elm St,,,Chicago,IL,60610,41.9032749,-87.6304693,357,3.5,$$
933,El Ranchito Restaurant,2829 N Milwaukee Ave,,,Chicago,IL,60618,41.93276,-87.7129,357,2.0,$
934,Rosebud Steakhouse,192 E Walton Pl,,,Chicago,IL,60611,41.9000993,-87.6220543,355,4.0,$$$
935,Philly's Best,907 W Belmont Ave,,,Chicago,IL,60657,41.93966,-87.65183,355,3.5,$
936,Hot Woks Cool Sushi,3930 N Pulaski Rd,,,Chicago,IL,60641,41.9528312683105,-87.7278366088867,355,3.5,$$
937,Frontera Fresco,111 N State St,,Macy’s Seven on State,Chicago,IL,60602,41.88421,-87.62738,355,4.0,$
938,Cross-Rhodes,913 Chicago Ave,,,Evanston,IL,60202,42.03445965927,-87.679331911197,354,4.0,$
939,Flat Top Grill,707 Church St,,,Evanston,IL,60201,42.0485870212256,-87.6811347296812,354,3.0,$$
940,Le Peep Restaurant,827 Church St,,,Evanston,IL,60201,42.0485988842728,-87.6829683774751,354,3.5,$$
941,Roti Modern Mediterranean,33 N Dearborn,,,Chicago,IL,60602,41.88273,-87.62906,353,4.0,$
942,Chef Shangri-La,7930 W 26th St,,,North Riverside,IL,60546,41.8431358337402,-87.8222961425781,353,3.5,$$
943,Pl-zen,1519 W 18th St,,,Chicago,IL,60608,41.8575592041016,-87.6645660400391,353,4.0,$$
944,Chez Moi,2100 N Halsted St,,,Chicago,IL,60614,41.920093536377,-87.6487808227539,353,4.0,$$
945,The Grind,4613 N Lincoln Ave,,,Chicago,IL,60625,41.9654579162598,-87.6860885620117,352,4.5,$
946,A Tavola,2148 W Chicago Ave,,,Chicago,IL,60622,41.8960999,-87.68141,352,4.0,$$$
947,The Cellar at The Stained Glass,820 Clark St,,,Evanston,IL,60201,42.049609935729,-87.6831712187908,352,4.0,$$
948,Allende Restaurant,2408 N Lincoln Ave,,,Chicago,IL,60614,41.9257122,-87.6493817,352,4.0,$
949,Chez Joel Bistro,1119 W Taylor St,,,Chicago,IL,60607,41.86921,-87.65507,351,4.5,$$$
950,Wrigley BBQ,3555 N Broadway,,,Chicago,IL,60657,41.9470478331265,-87.6469349170569,351,4.0,$$
951,O'Shaughnessy's Public House,4557 N Ravenswood Ave,,,Chicago,IL,60640,41.965038275057,-87.673861454871,351,3.5,$$
